Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority,Infrastructure_Score,Accessibility_Support_Score,Safety_Index,Facility_Score,Crowd_Risk,Complaint_Rate,Accessibility_Efficiency,DBSCAN_Cluster,GMM_Cluster
LOC0770,Patna Central Park,6,19,2,25.613942,85.042662,1,8,8.0,1,0,0,1,0,1,0,0,0,83.6,1,0,0,1,0,1,1,1,0,11.0,2687,10.0,22.8,22.0,8,2.6,2.3,0.0,1,1,61.9,Average,Medium,1,1,1,2,0.0,0.0029761904761904,5.158333333333333,-1,1
LOC0771,Jaipur Municipal Office,3,10,10,26.948227,75.930341,1,19,8.0,2,1,1,0,0,1,0,0,0,84.2,2,0,0,1,1,0,0,1,0,21.0,2671,8.0,28.7,23.0,8,2.4,2.6,16.0,1,1,57.7,Average,High,2,1,1,1,0.0,0.0029940119760479,2.622727272727273,-1,1
LOC0772,Mumbai International Airport,0,15,9,18.929394,72.906025,1,3,3.0,3,1,0,1,1,1,1,1,1,92.1,2,0,0,1,0,1,1,0,2,36.0,9897,45.0,198.4,5.0,1,3.7,3.5,1.0,1,2,95.1,Excellent,Low,4,3,1,1,72.0,0.0001010305112143,2.57027027027027,-1,2
LOC0773,Guwahati Shopping Mall,5,7,1,26.121732,91.687911,0,6,6.0,5,1,1,1,0,1,1,1,1,92.7,1,0,1,1,1,0,0,1,0,29.0,6831,26.0,132.3,1.0,1,3.7,3.9,8.0,0,2,96.9,Excellent,Medium,5,2,2,1,0.0,0.0001463700234192,3.23,-1,2
LOC0774,Kolkata Airport Terminal,0,13,14,22.454949,88.333896,0,1,1.0,5,1,0,1,1,0,1,0,1,88.3,2,0,2,1,0,1,0,1,0,7.0,8617,41.0,223.4,3.0,2,3.1,2.7,18.0,1,2,69.5,Average,Medium,4,1,3,1,0.0,0.0002320724065908,8.6875,-1,2
LOC0775,Pune District Office,3,20,9,18.427556,73.919961,1,32,14.0,1,0,1,1,1,1,0,0,0,89.5,0,2,0,1,0,1,1,1,1,13.0,1491,3.0,24.5,23.0,3,3.4,3.2,22.0,0,2,71.7,Average,Medium,2,2,3,2,13.0,0.0020107238605898,5.121428571428572,-1,1
LOC0776,Visakhapatnam Central Park,6,25,0,17.765181,83.181685,1,31,20.0,1,1,0,1,1,0,0,0,1,96.5,0,1,2,0,1,0,0,1,0,16.0,1176,2.0,17.9,13.0,5,3.5,3.4,3.0,1,2,76.8,Good,Medium,3,1,3,1,0.0,0.0042480883602378,4.517647058823529,-1,1
LOC0777,Mysuru Grand Mall,5,16,6,12.279182,76.694486,0,23,3.0,5,0,1,1,1,0,1,1,1,89.7,0,2,0,1,1,0,1,1,0,24.0,11780,49.0,178.8,14.0,7,3.8,4.0,7.0,0,2,78.6,Good,Medium,4,2,3,2,0.0,0.0005941770647653,3.144,-1,2
LOC0778,Bengaluru Multispeciality Hospital,4,1,6,12.945955,77.636545,1,23,18.0,7,1,1,0,0,1,1,1,1,81.3,1,1,0,1,1,1,0,1,0,31.0,2318,10.0,101.0,8.0,1,4.1,4.1,6.0,0,2,100.0,Excellent,Low,4,2,2,1,0.0,0.0004312203536006,3.125,-1,2
LOC0779,Mysuru Airport Terminal,0,16,6,12.439587,76.621335,1,6,1.0,3,1,1,1,0,1,1,1,1,94.3,0,1,0,1,1,1,0,1,0,40.0,5577,28.0,171.0,6.0,1,3.7,3.9,7.0,1,1,100.0,Excellent,Low,5,2,2,1,0.0,0.0001792757260666,2.4390243902439024,-1,2
LOC0780,Chennai Plaza Mall,5,4,11,13.032018,80.333718,0,1,1.0,5,1,1,1,0,1,0,1,0,92.2,1,1,0,1,0,0,0,1,0,43.0,8377,33.0,162.7,5.0,0,3.6,3.6,3.0,1,2,100.0,Excellent,Low,3,2,2,1,0.0,0.0,2.272727272727273,-1,2
LOC0781,Udaipur Heritage Fort,8,24,10,24.448404,73.636747,1,30,7.0,1,0,0,1,1,0,0,0,1,84.8,0,0,1,0,0,0,1,0,2,18.0,2800,12.0,21.1,15.0,9,3.1,3.4,11.0,1,0,36.0,Poor,High,2,1,1,1,36.0,0.003213138164941,1.894736842105263,-1,1
LOC0782,Kanpur International Airport,0,11,13,26.527692,80.400085,0,23,7.0,3,1,1,1,0,1,0,1,1,97.9,2,1,2,1,1,1,1,1,1,16.0,19401,74.0,248.9,5.0,1,3.0,2.9,4.0,0,2,92.3,Excellent,Medium,4,2,4,2,16.0,5.1541078239356766e-05,5.429411764705883,-1,2
LOC0783,Guwahati District Office,3,7,1,26.06303,91.72122,1,33,9.0,2,1,0,0,1,0,0,0,1,81.8,0,1,2,0,1,1,1,1,2,29.0,898,6.0,39.3,12.0,3,2.9,2.5,21.0,1,2,70.9,Average,Medium,2,1,3,2,58.0,0.0033370411568409,2.3633333333333337,-1,1
LOC0784,Thiruvananthapuram Bus Depot,1,23,7,8.457911,76.809129,1,8,8.0,1,0,0,0,0,0,0,0,0,75.7,0,1,1,1,0,1,1,1,0,12.0,2248,7.0,18.0,16.0,8,2.6,2.4,21.0,1,0,26.6,Poor,High,0,0,3,2,0.0,0.0035571365051133,2.0461538461538464,-1,1
LOC0785,Nagpur Heritage Fort,8,17,9,21.201081,79.230854,1,27,15.0,1,0,0,0,1,0,0,0,0,69.0,2,0,1,1,0,1,1,1,1,17.0,847,2.0,12.5,16.0,10,2.4,2.2,2.0,1,1,28.6,Poor,High,0,1,2,2,17.0,0.0117924528301886,1.588888888888889,-1,1
LOC0786,Nagpur Health Centre,4,17,9,21.25565,79.135154,1,27,16.0,2,1,0,1,1,1,0,0,1,95.6,2,1,2,1,0,1,1,0,0,32.0,730,5.0,56.7,21.0,2,4.4,4.7,4.0,1,2,77.4,Good,Medium,3,2,4,1,0.0,0.0027359781121751,2.3454545454545457,-1,1
LOC0787,Nashik Institute of Technology,2,18,9,20.118972,73.894013,1,39,17.0,3,1,0,0,0,0,1,0,1,85.1,0,0,2,0,0,1,0,1,1,23.0,4761,19.0,37.1,16.0,3,2.2,1.9,10.0,1,0,50.8,Poor,Medium,3,0,2,1,23.0,0.0006299874002519,2.1166666666666667,-1,1
LOC0788,Chandigarh Bus Stand,1,3,3,30.85825,76.841296,1,28,15.0,1,0,0,0,0,0,0,0,0,85.0,0,2,2,1,0,0,1,0,0,4.0,2130,12.0,13.8,21.0,8,3.1,3.3,10.0,1,1,26.2,Poor,High,0,0,5,1,0.0,0.003754106053496,5.24,-1,1
LOC0789,Bengaluru Central Station,7,1,6,12.982959,77.703027,1,86,32.0,2,1,0,1,0,0,0,0,1,91.8,2,0,1,1,0,0,1,0,0,33.0,15011,52.0,109.2,15.0,6,2.4,2.6,7.0,1,2,38.9,Poor,High,3,0,2,1,0.0,0.0003996802557953,1.1441176470588237,-1,1
LOC0790,Delhi Tehsil Office,3,6,4,28.785083,76.979675,1,56,13.0,3,0,0,1,1,0,1,0,0,83.6,2,0,0,1,0,0,1,1,0,22.0,2129,10.0,43.7,10.0,5,2.6,3.2,20.0,1,0,43.3,Poor,High,2,1,1,2,0.0,0.0023474178403755,1.8826086956521737,-1,1
LOC0791,Kochi Domestic Airport,0,12,7,9.994509,76.245666,0,30,12.0,4,1,1,1,1,1,0,1,1,90.1,2,0,1,1,0,0,0,1,1,25.0,4674,24.0,217.1,10.0,6,2.6,2.5,8.0,1,1,73.1,Average,High,4,3,2,1,25.0,0.001283422459893,2.8115384615384613,-1,2
LOC0792,Thiruvananthapuram Public Garden,6,23,7,8.605277,76.899516,1,13,2.0,1,1,0,0,0,0,0,0,0,78.3,0,2,2,1,0,1,0,1,1,7.0,2159,6.0,19.9,26.0,4,1.4,1.6,18.0,1,0,33.2,Poor,High,1,0,5,1,7.0,0.0018518518518518,4.15,-1,1
LOC0793,Bengaluru General Hospital,4,1,6,13.04406,77.533187,1,44,18.0,6,1,0,1,1,1,1,1,1,99.5,2,0,2,1,0,1,1,0,0,16.0,622,3.0,107.3,8.0,2,2.9,2.7,5.0,1,1,74.2,Average,Medium,4,3,3,1,0.0,0.0032102728731942,4.364705882352942,-1,0
LOC0794,Indore Grand Mall,5,9,8,22.724835,75.870325,0,19,12.0,5,1,1,0,1,0,1,1,0,81.8,1,2,0,1,1,0,1,1,2,19.0,10843,46.0,146.4,9.0,0,4.1,3.8,18.0,0,2,96.5,Excellent,Low,3,2,3,2,38.0,0.0,4.825,-1,2
LOC0795,Kanpur Railway Station,7,11,13,26.50844,80.184009,1,70,23.0,1,1,0,0,0,0,0,0,1,84.7,0,2,2,0,0,0,1,0,1,18.0,16339,66.0,108.5,12.0,5,2.2,2.3,0.0,1,0,34.0,Poor,High,2,0,4,1,18.0,0.0003059975520195,1.7894736842105263,-1,1
LOC0796,Coimbatore International Airport,0,5,11,11.019924,76.874739,1,17,2.0,7,1,1,1,1,0,0,1,1,89.7,2,1,2,0,0,0,0,1,2,20.0,14116,63.0,225.1,1.0,0,4.5,4.8,0.0,1,2,91.3,Excellent,Medium,4,2,3,1,40.0,0.0,4.347619047619047,-1,2
LOC0797,Chandigarh General Hospital,4,3,3,30.602195,76.907916,1,6,6.0,4,1,1,1,1,0,1,0,1,92.2,2,2,2,1,1,0,1,1,1,36.0,4748,26.0,83.8,6.0,1,3.0,3.1,2.0,1,1,83.5,Good,Medium,5,1,5,2,36.0,0.0002105706464518,2.256756756756757,-1,2
LOC0798,Kanpur Railway Station,7,11,13,26.527949,80.410555,1,53,22.0,2,0,1,0,1,0,1,1,1,77.3,0,0,1,1,1,1,1,1,2,31.0,10863,47.0,127.6,4.0,2,3.0,2.6,1.0,0,1,69.4,Average,Medium,3,2,2,2,62.0,0.0001840942562592,2.16875,-1,1
LOC0799,Nagpur Junction,7,17,9,21.177423,79.114754,1,11,11.0,1,0,0,1,1,0,0,0,0,94.2,2,0,2,0,1,0,1,1,0,12.0,18105,71.0,115.9,7.0,6,2.5,2.4,13.0,1,2,51.7,Poor,High,1,1,2,2,0.0,0.000331381862366,3.976923076923077,-1,1
LOC0800,Mumbai Plaza Mall,5,15,9,19.136206,72.784433,0,23,8.0,7,1,0,0,1,0,0,1,0,85.4,0,2,2,1,1,0,1,1,1,14.0,17175,71.0,159.4,10.0,3,2.6,2.7,3.0,1,1,61.4,Average,Medium,1,2,5,2,14.0,0.0001746623195156,4.093333333333333,-1,2
LOC0801,Bhopal Plaza Mall,5,2,8,23.233764,77.488433,0,7,2.0,5,0,1,1,1,0,0,1,0,82.2,0,1,2,1,1,1,1,0,2,37.0,14828,59.0,148.8,2.0,2,4.2,4.0,10.0,0,1,83.6,Good,Low,2,2,4,1,74.0,0.0001348708611504,2.2,-1,2
LOC0802,Patna District Office,3,19,2,25.623257,85.0727,1,36,19.0,2,0,0,0,1,0,0,0,0,71.2,0,2,2,0,1,0,1,1,1,8.0,1103,6.0,27.5,21.0,5,3.5,3.8,5.0,1,0,35.4,Poor,High,0,1,4,2,8.0,0.0045289855072463,3.933333333333333,-1,1
LOC0803,Coimbatore International Airport,0,5,11,10.990623,76.884486,1,16,5.0,7,0,1,0,1,1,1,0,0,73.4,2,1,2,1,0,0,1,1,2,6.0,5154,24.0,217.0,4.0,1,4.0,4.2,13.0,1,1,71.2,Average,Medium,2,2,4,2,12.0,0.0001939864209505,10.171428571428573,-1,2
LOC0804,Thiruvananthapuram Public Garden,6,23,7,8.474673,76.99445,0,30,18.0,1,1,0,1,0,0,0,1,1,94.1,0,0,1,0,0,0,1,0,2,12.0,736,4.0,23.0,12.0,0,2.8,2.8,7.0,1,2,63.4,Average,Medium,3,1,1,1,24.0,0.0,4.8769230769230765,-1,0
LOC0805,Coimbatore Heritage Fort,8,5,11,10.911004,77.050898,1,191,39.0,1,0,0,0,0,0,0,0,1,70.6,1,2,1,1,0,1,0,0,2,19.0,1766,2.0,31.1,23.0,12,1.3,1.1,1.0,1,1,16.2,Poor,High,1,0,4,0,38.0,0.0067911714770797,0.8099999999999999,-1,3
LOC0806,Kochi Tehsil Office,3,12,7,10.008727,76.154091,1,45,15.0,2,1,0,0,0,0,1,0,0,77.4,1,2,0,1,1,0,1,1,0,30.0,2753,3.0,36.0,21.0,4,2.7,2.3,21.0,1,1,57.6,Average,Medium,2,0,3,2,0.0,0.0014524328249818,1.8580645161290323,-1,1
LOC0807,Hyderabad Airport Terminal,0,8,12,17.434615,78.574076,1,27,20.0,7,0,0,1,1,1,1,1,1,91.9,0,1,0,1,0,1,0,1,1,20.0,6961,29.0,142.7,7.0,1,3.6,3.6,3.0,1,0,87.1,Good,Low,3,3,2,1,20.0,0.0001436368859523,4.147619047619047,-1,2
LOC0808,Jaipur Botanical Garden,8,10,10,27.025679,75.894029,1,61,27.0,1,0,0,0,0,1,1,0,1,72.5,0,2,0,1,1,0,1,1,0,22.0,2339,3.0,25.7,14.0,10,2.0,2.1,14.0,1,1,36.8,Poor,High,2,1,3,2,0.0,0.0042735042735042,1.6,-1,3
LOC0809,Kolkata City Hospital,4,13,14,22.558612,88.23395,1,59,17.0,7,0,1,1,0,0,1,0,1,88.7,0,0,1,1,0,0,1,1,0,33.0,1272,5.0,62.1,19.0,10,2.8,3.2,12.0,0,2,48.4,Poor,High,4,0,2,2,0.0,0.0078554595443833,1.423529411764706,-1,0
LOC0810,Kanpur Central Station,7,11,13,26.404188,80.320969,1,13,11.0,2,0,1,1,1,1,0,0,1,88.3,0,1,1,0,1,0,1,1,0,22.0,18169,75.0,104.4,15.0,7,3.1,3.5,8.0,2,1,60.1,Average,High,3,2,2,2,0.0,0.0003852504127682,2.61304347826087,-1,1
LOC0811,Surat Botanical Garden,8,21,5,21.080801,72.793607,1,67,30.0,1,0,0,1,0,0,1,0,0,81.6,1,1,2,1,0,0,1,1,1,17.0,605,5.0,23.8,14.0,6,1.5,1.2,11.0,1,1,56.9,Average,Medium,2,0,4,2,17.0,0.0099009900990099,3.161111111111111,-1,3
LOC0812,Kolkata Bus Depot,1,13,14,22.445502,88.223427,1,4,4.0,1,1,0,0,0,0,1,1,0,82.7,2,0,1,1,0,0,1,0,0,16.0,528,2.0,12.3,17.0,6,2.4,2.1,16.0,1,1,37.6,Poor,High,2,1,2,1,0.0,0.0113421550094517,2.211764705882353,-1,1
LOC0813,Hyderabad Domestic Airport,0,8,12,17.319265,78.63506,1,16,3.0,4,1,1,1,1,0,0,1,0,89.8,1,1,0,0,1,1,0,1,2,9.0,10810,51.0,233.9,1.0,1,3.7,4.5,4.0,0,2,100.0,Excellent,Low,3,2,1,1,18.0,9.249838127832764e-05,10.0,-1,2
LOC0814,Kanpur Bus Depot,1,11,13,26.522677,80.370846,1,26,8.0,1,1,0,0,0,1,0,1,0,86.9,2,0,1,0,0,0,1,0,1,12.0,1502,11.0,15.4,23.0,11,1.9,1.9,22.0,1,2,34.3,Poor,High,1,2,1,1,12.0,0.0073186959414504,2.6384615384615384,-1,1
LOC0815,Pune Railway Station,7,20,9,18.662722,73.918524,1,63,19.0,2,1,0,1,0,1,0,0,1,78.2,2,0,2,0,0,0,0,1,0,12.0,16616,63.0,123.4,11.0,5,2.2,2.7,21.0,1,1,41.6,Poor,High,3,1,2,1,0.0,0.0003008966720828,3.2,-1,1
LOC0816,Delhi Grand Mall,5,6,4,28.569847,77.075315,0,7,7.0,3,1,1,1,1,1,1,0,1,90.5,2,0,0,1,1,0,1,1,1,12.0,4247,9.0,117.9,8.0,2,3.9,4.0,6.0,0,2,100.0,Excellent,Low,5,2,1,2,12.0,0.0004708097928436,7.6923076923076925,-1,2
LOC0817,Kanpur Medical Center,4,11,13,26.471026,80.303987,1,22,13.0,7,0,1,0,0,1,0,1,1,70.9,1,0,2,0,1,0,1,1,1,7.0,2791,14.0,87.6,17.0,3,3.5,3.0,22.0,2,2,71.3,Average,Medium,2,2,2,2,7.0,0.0010744985673352,8.9125,-1,0
LOC0818,Thane Tehsil Office,3,22,9,19.216541,73.112881,1,59,26.0,1,0,0,0,0,0,0,0,0,77.9,0,2,2,1,0,0,1,1,0,6.0,2894,15.0,31.7,16.0,4,2.7,3.0,18.0,1,0,20.5,Poor,High,0,0,5,2,0.0,0.0013816925734024,2.9285714285714284,-1,1
LOC0819,Hyderabad Junction,7,8,12,17.398231,78.338465,1,83,22.0,2,0,1,0,0,0,1,1,0,85.9,2,2,1,1,0,0,1,1,0,26.0,17384,62.0,105.0,12.0,5,2.0,2.1,16.0,2,1,17.3,Poor,High,2,1,4,2,0.0,0.0002876042565429,0.6407407407407407,-1,1
LOC0820,Jaipur City Hospital,4,10,10,27.044673,75.741342,1,9,9.0,6,0,1,1,0,0,1,0,1,92.6,1,0,2,1,0,0,0,1,2,33.0,1633,16.0,61.8,14.0,0,2.7,1.9,20.0,1,2,84.7,Good,Low,4,0,3,1,66.0,0.0,2.4911764705882358,-1,0
LOC0821,Guwahati International Airport,0,7,1,26.073289,91.631552,1,20,3.0,3,0,1,1,1,0,1,1,0,85.4,1,1,2,0,0,0,0,1,2,16.0,17844,76.0,161.7,3.0,2,3.2,3.3,13.0,1,2,92.3,Excellent,Low,3,2,3,1,32.0,0.000112076211824,5.429411764705883,-1,2
LOC0822,Chennai City Park,6,4,11,13.045402,80.297233,1,20,20.0,1,0,1,0,0,0,0,0,0,82.7,0,2,2,0,0,0,1,1,2,11.0,897,2.0,15.1,19.0,4,3.1,2.6,17.0,2,0,30.9,Poor,High,1,0,4,2,22.0,0.0044543429844097,2.575,-1,1
LOC0823,Kanpur Tehsil Office,3,11,13,26.598171,80.254346,1,76,30.0,3,1,0,0,0,0,0,0,0,89.1,1,0,2,0,1,1,1,1,1,23.0,2897,9.0,41.6,24.0,11,1.7,1.6,14.0,1,0,42.3,Poor,High,1,0,2,2,23.0,0.0037957211870255,1.7625,-1,1
LOC0824,Lucknow Bus Depot,1,14,13,26.819696,80.914638,1,19,7.0,1,1,0,0,0,0,0,0,0,81.8,0,0,2,0,0,0,1,0,0,13.0,2925,10.0,14.6,24.0,14,2.5,2.3,7.0,1,1,35.4,Poor,High,1,0,2,1,0.0,0.0047846889952153,2.5285714285714285,-1,1
LOC0825,Patna Heritage Fort,8,19,2,25.489802,85.211037,1,179,46.0,1,0,0,1,0,0,0,0,1,78.1,2,2,1,0,1,0,1,1,1,8.0,2859,11.0,21.6,12.0,6,1.0,1.0,23.0,1,0,8.9,Poor,High,2,0,3,2,8.0,0.002097902097902,0.9888888888888888,-1,3
LOC0826,Chennai Heritage Fort,8,4,11,13.106697,80.283889,1,94,23.0,1,0,0,0,0,1,0,0,0,69.7,2,1,0,0,0,0,0,1,1,11.0,1739,6.0,36.6,29.0,10,2.5,2.4,1.0,1,0,25.5,Poor,High,0,1,1,1,11.0,0.0057471264367816,2.125,-1,3
LOC0827,Coimbatore Public Garden,6,5,11,11.008358,76.845839,1,42,11.0,1,0,0,1,0,0,1,0,0,91.0,2,1,1,0,0,0,0,1,2,18.0,2401,6.0,22.3,11.0,3,3.1,3.4,7.0,1,2,45.9,Poor,High,2,0,2,1,36.0,0.0012489592006661,2.4157894736842103,-1,1
LOC0828,Kochi Multispeciality Hospital,4,12,7,9.787641,76.244409,0,3,3.0,2,1,0,1,1,1,1,0,0,85.4,2,0,0,1,0,0,1,0,1,20.0,4529,32.0,150.0,9.0,1,4.1,3.9,12.0,1,2,83.6,Good,Low,3,2,1,1,20.0,0.0002207505518763,3.980952380952381,-1,2
LOC0829,Nashik College of Engineering,2,18,9,20.018607,73.645916,1,33,9.0,2,1,0,1,1,1,0,1,0,94.6,2,2,1,1,0,0,0,1,1,29.0,4981,26.0,33.3,17.0,4,2.9,2.7,20.0,1,1,49.5,Poor,High,2,3,4,1,29.0,0.0008028904054596,1.65,-1,1
LOC0830,Hyderabad Degree College,2,8,12,17.310435,78.591472,1,39,17.0,1,1,1,0,1,0,0,0,0,80.0,2,0,1,1,1,0,1,1,0,29.0,1082,7.0,39.5,17.0,6,2.8,2.9,5.0,1,2,55.8,Average,High,2,1,2,2,0.0,0.0055401662049861,1.86,-1,1
LOC0831,Patna City Hospital,4,19,2,25.642134,85.019065,1,58,17.0,7,1,1,0,1,0,0,0,0,80.3,2,2,2,1,0,0,0,1,1,19.0,3069,14.0,94.8,10.0,4,2.4,2.1,10.0,0,2,52.3,Poor,High,2,1,5,1,19.0,0.0013029315960912,2.615,-1,0
LOC0832,Chennai City Bus Stop,1,4,11,12.972456,80.174834,1,6,6.0,1,0,0,0,0,0,0,0,0,81.3,1,2,2,1,0,0,1,0,1,14.0,2875,15.0,51.7,15.0,0,3.1,3.1,11.0,1,0,42.4,Poor,High,0,0,5,1,14.0,0.0,2.8266666666666667,-1,1
LOC0833,Thane Lake View Point,8,22,9,19.141182,72.955966,1,181,48.0,1,0,0,0,0,0,1,1,0,62.8,2,0,2,1,0,0,1,0,1,10.0,615,7.0,17.1,19.0,3,2.4,2.3,10.0,1,1,34.0,Poor,High,1,1,3,1,10.0,0.0048701298701298,3.090909090909091,-1,3
LOC0834,Surat Bus Depot,1,21,5,21.129335,72.832855,1,16,16.0,1,0,0,0,0,0,0,0,0,70.7,0,1,1,1,0,0,1,0,0,7.0,1320,2.0,11.3,18.0,4,2.3,1.9,23.0,1,0,21.6,Poor,High,0,0,3,1,0.0,0.0030280090840272,2.7,-1,1
LOC0835,Kochi Medical Center,4,12,7,10.002881,76.279473,1,25,19.0,7,1,1,0,0,1,0,0,1,79.7,1,1,2,1,0,0,0,1,2,30.0,1945,11.0,90.0,14.0,0,3.7,3.6,12.0,1,1,86.5,Good,Low,3,1,4,1,60.0,0.0,2.790322580645161,-1,0
LOC0836,Ahmedabad Domestic Airport,0,0,5,23.014606,72.602432,1,7,7.0,4,1,1,0,0,1,1,1,1,71.0,1,1,1,1,1,0,1,0,2,8.0,11326,55.0,220.0,6.0,1,3.6,3.8,18.0,0,1,85.3,Good,Medium,4,2,3,1,16.0,8.828462964597864e-05,9.477777777777778,-1,2
LOC0837,Mumbai City Hospital,4,15,9,18.965724,72.906843,0,30,14.0,2,1,1,1,1,1,1,0,1,95.7,1,0,2,1,1,0,0,1,2,19.0,1645,13.0,68.9,11.0,1,3.5,3.7,23.0,1,2,100.0,Excellent,Low,5,2,3,1,38.0,0.0006075334143377,5.0,-1,2
LOC0838,Nashik Domestic Airport,0,18,9,20.052181,73.681214,0,10,2.0,7,1,1,1,1,1,1,1,1,97.7,1,2,0,1,1,0,1,1,2,24.0,14829,63.0,201.7,11.0,1,3.5,3.7,16.0,1,0,100.0,Excellent,Low,5,3,3,2,48.0,6.743088334457182e-05,4.0,-1,2
LOC0839,Jaipur Junction,7,10,10,26.779007,75.69283,1,62,27.0,1,1,1,1,1,1,1,1,1,100.2,2,0,1,1,1,0,1,0,2,16.0,7706,35.0,86.9,9.0,4,2.8,2.8,22.0,2,1,69.5,Average,High,5,3,2,1,32.0,0.0005190086933956,4.088235294117647,-1,1
LOC0840,Bhopal Airport Terminal,0,2,8,23.14048,77.3685,0,29,11.0,6,1,0,1,0,1,0,0,1,93.9,0,2,2,0,1,0,1,1,1,35.0,15257,63.0,189.6,6.0,0,3.1,3.3,20.0,1,2,69.8,Average,Medium,3,1,4,2,35.0,0.0,1.9388888888888889,-1,2
LOC0841,Surat Lake View Point,8,21,5,21.037126,72.711018,0,143,34.0,1,1,0,0,0,0,1,0,1,75.9,2,0,1,0,0,0,1,1,0,23.0,1266,2.0,27.7,16.0,12,1.4,1.3,1.0,1,0,17.1,Poor,High,3,0,1,2,0.0,0.0094711917916337,0.7125,-1,3
LOC0842,Mysuru General Hospital,4,16,6,12.390144,76.779899,0,47,20.0,7,1,1,0,0,1,1,0,1,75.8,0,1,0,0,0,1,1,1,2,9.0,4649,25.0,90.1,3.0,3,3.0,2.7,8.0,0,0,77.2,Good,Low,4,1,1,2,18.0,0.0006451612903225,7.720000000000001,-1,0
LOC0843,Nashik Municipal Office,3,18,9,19.960844,73.667282,1,67,14.0,3,0,0,1,0,0,0,0,1,84.4,2,1,1,0,1,0,1,1,1,33.0,3867,12.0,33.6,17.0,7,2.5,2.4,7.0,1,1,34.3,Poor,High,2,0,2,2,33.0,0.0018097207859358,1.008823529411765,-1,1
LOC0844,Lucknow Green Park,6,14,13,26.985648,80.831653,0,45,16.0,1,1,1,0,0,0,0,0,0,90.8,2,1,2,1,0,0,0,1,1,7.0,325,2.0,12.2,16.0,1,1.9,2.1,3.0,1,1,62.5,Average,Medium,2,0,4,1,7.0,0.0030674846625766,7.8125,-1,0
LOC0845,Nashik Railway Station,7,18,9,19.877049,73.644162,1,53,22.0,3,1,1,0,1,0,0,1,0,78.9,1,0,0,0,1,0,1,1,0,33.0,15786,57.0,85.0,14.0,6,1.8,1.6,2.0,1,1,80.4,Good,Medium,2,2,0,2,0.0,0.0003800595426616,2.364705882352941,-1,1
LOC0846,Kanpur College of Engineering,2,11,13,26.369509,80.361647,1,23,5.0,3,1,1,1,0,0,1,1,0,86.8,1,0,0,0,0,1,0,0,0,31.0,4241,22.0,60.0,7.0,1,3.2,3.3,16.0,1,1,88.8,Good,Low,4,1,0,0,0.0,0.0002357378595002,2.775,-1,1
LOC0847,Visakhapatnam Tehsil Office,3,25,0,17.558611,83.074484,1,72,19.0,2,0,0,1,0,0,0,0,1,79.1,2,1,0,1,0,1,1,0,1,36.0,4463,18.0,58.1,6.0,5,3.7,3.9,21.0,1,2,55.6,Average,Medium,2,0,2,1,36.0,0.0011200716845878,1.502702702702703,-1,1
LOC0848,Patna Grand Mall,5,19,2,25.601792,85.221692,1,9,9.0,2,1,1,1,1,1,1,1,1,96.3,1,1,1,1,1,0,1,1,0,6.0,10960,45.0,111.5,10.0,2,2.2,2.6,1.0,0,2,100.0,Excellent,Medium,5,3,3,2,0.0,0.0001824651035489,14.285714285714286,-1,2
LOC0849,Lucknow Grand Mall,5,14,13,26.938248,80.983977,1,10,10.0,3,1,1,1,0,0,0,0,1,87.6,0,2,2,1,1,0,1,0,1,30.0,8088,26.0,134.9,10.0,3,3.7,3.6,20.0,1,0,64.8,Average,Medium,4,0,5,1,30.0,0.0003708740264556,2.0903225806451613,-1,1
LOC0850,Pune Central Park,6,20,9,18.525661,73.823994,1,30,12.0,1,0,1,1,1,0,0,0,1,82.5,2,0,2,1,1,1,0,1,1,2.0,1859,7.0,26.3,15.0,1,1.2,1.2,4.0,2,0,51.2,Poor,High,3,1,3,1,2.0,0.0005376344086021,17.066666666666666,-1,0
LOC0851,Visakhapatnam Public Garden,6,25,0,17.674333,83.158626,1,2,2.0,1,0,1,0,0,1,0,0,0,78.4,0,2,2,1,0,1,0,0,2,19.0,2940,7.0,18.6,17.0,3,2.4,2.3,5.0,2,2,47.8,Poor,High,1,1,5,0,38.0,0.0010200612036722,2.39,-1,1
LOC0852,Udaipur Junction,7,24,10,24.477362,73.655619,1,31,10.0,1,1,0,1,0,0,0,1,0,98.6,2,0,2,1,0,0,1,0,2,40.0,5239,25.0,77.8,19.0,5,2.9,2.8,11.0,1,2,56.9,Average,Medium,2,1,3,1,80.0,0.0009541984732824,1.3878048780487804,-1,1
