Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority
LOC0778,Bengaluru Multispeciality Hospital,Hospital,Bengaluru,Karnataka,12.945955,77.636545,Public,23,18,7,Yes,Yes,No,No,Yes,Yes,Yes,Yes,81.3,Good,Good,High,Yes,Yes,Yes,No,Yes,High,31,2318,10,101,8,1,4.1,4.1,6,Average,Yes,100,Excellent,Low
LOC0779,Mysuru Airport Terminal,Airport,Mysuru,Karnataka,12.439587,76.621335,Public,6,1,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,94.3,Average,Good,High,Yes,Yes,Yes,No,Yes,High,40,5577,28,171,6,1,3.7,3.9,7,Good,Partial,100,Excellent,Low
LOC0780,Chennai Plaza Mall,Mall,Chennai,Tamil Nadu,13.032018,80.333718,Private,1,1,5,Yes,Yes,Yes,No,Yes,No,Yes,No,92.2,Good,Good,High,Yes,No,No,No,Yes,High,43,8377,33,162.7,5,0,3.6,3.6,3,Good,Yes,100,Excellent,Low
LOC0781,Udaipur Heritage Fort,Tourist Attraction,Udaipur,Rajasthan,24.448404,73.636747,Public,30,7,1,No,No,Yes,Yes,No,No,No,Yes,84.8,Average,Average,Low,No,No,No,Yes,No,Medium,18,2800,12,21.1,15,9,3.1,3.4,11,NA,No,36,Poor,High
LOC0782,Kanpur International Airport,Airport,Kanpur,Uttar Pradesh,26.527692,80.400085,Private,23,7,3,Yes,Yes,Yes,No,Yes,No,Yes,Yes,97.9,Poor,Good,Medium,Yes,Yes,Yes,Yes,Yes,Low,16,19401,74,248.9,5,1,3,2.9,4,Average,Yes,92.3,Excellent,Medium
LOC0783,Guwahati District Office,Government Office,Guwahati,Assam,26.06303,91.72122,Public,33,9,2,Yes,No,No,Yes,No,No,No,Yes,81.8,Average,Good,Medium,No,Yes,Yes,Yes,Yes,Medium,29,898,6,39.3,12,3,2.9,2.5,21,NA,Yes,70.9,Average,Medium
LOC0784,Thiruvananthapuram Bus Depot,Bus Stop,Thiruvananthapuram,Kerala,8.457911,76.809129,Public,8,8,1,No,No,No,No,No,No,No,No,75.7,Average,Good,Low,Yes,No,Yes,Yes,Yes,High,12,2248,7,18,16,8,2.6,2.4,21,NA,No,26.6,Poor,High
LOC0785,Nagpur Heritage Fort,Tourist Attraction,Nagpur,Maharashtra,21.201081,79.230854,Public,27,15,1,No,No,No,Yes,No,No,No,No,69,Poor,Average,Low,Yes,No,Yes,Yes,Yes,Low,17,847,2,12.5,16,10,2.4,2.2,2,NA,Partial,28.6,Poor,High
LOC0786,Nagpur Health Centre,Hospital,Nagpur,Maharashtra,21.25565,79.135154,Public,27,16,2,Yes,No,Yes,Yes,Yes,No,No,Yes,95.6,Poor,Good,Medium,Yes,No,Yes,Yes,No,High,32,730,5,56.7,21,2,4.4,4.7,4,NA,Yes,77.4,Good,Medium
LOC0787,Nashik Institute of Technology,College,Nashik,Maharashtra,20.118972,73.894013,Public,39,17,3,Yes,No,No,No,No,Yes,No,Yes,85.1,Average,Average,Medium,No,No,Yes,No,Yes,Low,23,4761,19,37.1,16,3,2.2,1.9,10,NA,No,50.8,Poor,Medium
LOC0788,Chandigarh Bus Stand,Bus Stop,Chandigarh,Chandigarh,30.85825,76.841296,Public,28,15,1,No,No,No,No,No,No,No,No,85,Average,Poor,Medium,Yes,No,No,Yes,No,High,4,2130,12,13.8,21,8,3.1,3.3,10,NA,Partial,26.2,Poor,High
LOC0789,Bengaluru Central Station,Railway Station,Bengaluru,Karnataka,12.982959,77.703027,Public,86,32,2,Yes,No,Yes,No,No,No,No,Yes,91.8,Poor,Average,Low,Yes,No,No,Yes,No,High,33,15011,52,109.2,15,6,2.4,2.6,7,NA,Yes,38.9,Poor,High
LOC0790,Delhi Tehsil Office,Government Office,Delhi,Delhi,28.785083,76.979675,Public,56,13,3,No,No,Yes,Yes,No,Yes,No,No,83.6,Poor,Average,High,Yes,No,No,Yes,Yes,High,22,2129,10,43.7,10,5,2.6,3.2,20,NA,No,43.3,Poor,High
LOC0791,Kochi Domestic Airport,Airport,Kochi,Kerala,9.994509,76.245666,Private,30,12,4,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,90.1,Poor,Average,Low,Yes,No,No,No,Yes,Low,25,4674,24,217.1,10,6,2.6,2.5,8,Good,Partial,73.1,Average,High
LOC0792,Thiruvananthapuram Public Garden,Park,Thiruvananthapuram,Kerala,8.605277,76.899516,Public,13,2,1,Yes,No,No,No,No,No,No,No,78.3,Average,Poor,Medium,Yes,No,Yes,No,Yes,Low,7,2159,6,19.9,26,4,1.4,1.6,18,NA,No,33.2,Poor,High
LOC0793,Bengaluru General Hospital,Hospital,Bengaluru,Karnataka,13.04406,77.533187,Public,44,18,6,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,99.5,Poor,Average,Medium,Yes,No,Yes,Yes,No,High,16,622,3,107.3,8,2,2.9,2.7,5,NA,Partial,74.2,Average,Medium
LOC0794,Indore Grand Mall,Mall,Indore,Madhya Pradesh,22.724835,75.870325,Private,19,12,5,Yes,Yes,No,Yes,No,Yes,Yes,No,81.8,Good,Poor,High,Yes,Yes,No,Yes,Yes,Medium,19,10843,46,146.4,9,0,4.1,3.8,18,Average,Yes,96.5,Excellent,Low
LOC0795,Kanpur Railway Station,Railway Station,Kanpur,Uttar Pradesh,26.50844,80.184009,Public,70,23,1,Yes,No,No,No,No,No,No,Yes,84.7,Average,Poor,Medium,No,No,No,Yes,No,Low,18,16339,66,108.5,12,5,2.2,2.3,0,NA,No,34,Poor,High
LOC0796,Coimbatore International Airport,Airport,Coimbatore,Tamil Nadu,11.019924,76.874739,Public,17,2,7,Yes,Yes,Yes,Yes,No,No,Yes,Yes,89.7,Poor,Good,Medium,No,No,No,No,Yes,Medium,20,14116,63,225.1,1,0,4.5,4.8,0,Good,Yes,91.3,Excellent,Medium
LOC0797,Chandigarh General Hospital,Hospital,Chandigarh,Chandigarh,30.602195,76.907916,Public,6,6,4,Yes,Yes,Yes,Yes,No,Yes,No,Yes,92.2,Poor,Poor,Medium,Yes,Yes,No,Yes,Yes,Low,36,4748,26,83.8,6,1,3,3.1,2,Good,Partial,83.5,Good,Medium
LOC0798,Kanpur Railway Station,Railway Station,Kanpur,Uttar Pradesh,26.527949,80.410555,Public,53,22,2,No,Yes,No,Yes,No,Yes,Yes,Yes,77.3,Average,Average,Low,Yes,Yes,Yes,Yes,Yes,Medium,31,10863,47,127.6,4,2,3,2.6,1,Average,Partial,69.4,Average,Medium
LOC0799,Nagpur Junction,Railway Station,Nagpur,Maharashtra,21.177423,79.114754,Public,11,11,1,No,No,Yes,Yes,No,No,No,No,94.2,Poor,Average,Medium,No,Yes,No,Yes,Yes,High,12,18105,71,115.9,7,6,2.5,2.4,13,NA,Yes,51.7,Poor,High
LOC0800,Mumbai Plaza Mall,Mall,Mumbai,Maharashtra,19.136206,72.784433,Private,23,8,7,Yes,No,No,Yes,No,No,Yes,No,85.4,Average,Poor,Medium,Yes,Yes,No,Yes,Yes,Low,14,17175,71,159.4,10,3,2.6,2.7,3,NA,Partial,61.4,Average,Medium
LOC0801,Bhopal Plaza Mall,Mall,Bhopal,Madhya Pradesh,23.233764,77.488433,Private,7,2,5,No,Yes,Yes,Yes,No,No,Yes,No,82.2,Average,Good,Medium,Yes,Yes,Yes,Yes,No,Medium,37,14828,59,148.8,2,2,4.2,4,10,Average,Partial,83.6,Good,Low
LOC0802,Patna District Office,Government Office,Patna,Bihar,25.623257,85.0727,Public,36,19,2,No,No,No,Yes,No,No,No,No,71.2,Average,Poor,Medium,No,Yes,No,Yes,Yes,Low,8,1103,6,27.5,21,5,3.5,3.8,5,NA,No,35.4,Poor,High
LOC0803,Coimbatore International Airport,Airport,Coimbatore,Tamil Nadu,10.990623,76.884486,Public,16,5,7,No,Yes,No,Yes,Yes,Yes,No,No,73.4,Poor,Good,Medium,Yes,No,No,Yes,Yes,Medium,6,5154,24,217,4,1,4,4.2,13,Good,Partial,71.2,Average,Medium
LOC0804,Thiruvananthapuram Public Garden,Park,Thiruvananthapuram,Kerala,8.474673,76.99445,Private,30,18,1,Yes,No,Yes,No,No,No,Yes,Yes,94.1,Average,Average,Low,No,No,No,Yes,No,Medium,12,736,4,23,12,0,2.8,2.8,7,NA,Yes,63.4,Average,Medium
LOC0805,Coimbatore Heritage Fort,Tourist Attraction,Coimbatore,Tamil Nadu,10.911004,77.050898,Public,191,39,1,No,No,No,No,No,No,No,Yes,70.6,Good,Poor,Low,Yes,No,Yes,No,No,Medium,19,1766,2,31.1,23,12,1.3,1.1,1,NA,Partial,16.2,Poor,High
LOC0806,Kochi Tehsil Office,Government Office,Kochi,Kerala,10.008727,76.154091,Public,45,15,2,Yes,No,No,No,No,Yes,No,No,77.4,Good,Poor,High,Yes,Yes,No,Yes,Yes,High,30,2753,3,36,21,4,2.7,2.3,21,NA,Partial,57.6,Average,Medium
LOC0807,Hyderabad Airport Terminal,Airport,Hyderabad,Telangana,17.434615,78.574076,Public,27,20,7,No,No,Yes,Yes,Yes,Yes,Yes,Yes,91.9,Average,Good,High,Yes,No,Yes,No,Yes,Low,20,6961,29,142.7,7,1,3.6,3.6,3,NA,No,87.1,Good,Low
LOC0808,Jaipur Botanical Garden,Tourist Attraction,Jaipur,Rajasthan,27.025679,75.894029,Public,61,27,1,No,No,No,No,Yes,Yes,No,Yes,72.5,Average,Poor,High,Yes,Yes,No,Yes,Yes,High,22,2339,3,25.7,,10,2,2.1,14,NA,Partial,36.8,Poor,High
LOC0809,Kolkata City Hospital,Hospital,Kolkata,West Bengal,22.558612,88.23395,Public,59,17,7,No,Yes,Yes,No,No,Yes,No,Yes,88.7,Average,Average,Low,Yes,No,No,Yes,Yes,High,33,1272,5,62.1,19,10,2.8,3.2,12,Average,Yes,48.4,Poor,High
LOC0810,Kanpur Central Station,Railway Station,Kanpur,Uttar Pradesh,26.404188,80.320969,Public,13,11,2,No,Yes,Yes,Yes,Yes,No,No,Yes,88.3,Average,Good,Low,No,Yes,No,Yes,Yes,High,22,18169,75,104.4,15,7,3.1,3.5,8,Poor,Partial,60.1,Average,High
LOC0811,Surat Botanical Garden,Tourist Attraction,Surat,Gujarat,21.080801,72.793607,Public,67,30,1,No,No,Yes,No,No,Yes,No,No,81.6,Good,Good,Medium,Yes,No,No,Yes,Yes,Low,17,605,5,23.8,14,6,1.5,1.2,11,NA,Partial,56.9,Average,Medium
LOC0812,Kolkata Bus Depot,Bus Stop,Kolkata,West Bengal,22.445502,88.223427,Public,4,4,1,Yes,No,No,No,No,Yes,Yes,No,82.7,Poor,Average,Low,Yes,No,No,Yes,No,High,16,528,2,12.3,17,6,2.4,2.1,16,NA,Partial,37.6,Poor,High
LOC0813,Hyderabad Domestic Airport,Airport,Hyderabad,Telangana,17.319265,78.63506,Public,16,3,4,Yes,Yes,Yes,Yes,No,No,Yes,No,89.8,Good,Good,High,No,Yes,Yes,No,Yes,Medium,9,10810,51,233.9,1,1,3.7,4.5,4,Average,Yes,100,Excellent,Low
LOC0814,Kanpur Bus Depot,Bus Stop,Kanpur,Uttar Pradesh,26.522677,80.370846,Public,26,8,1,Yes,No,No,No,Yes,No,Yes,No,86.9,Poor,Average,Low,No,No,No,Yes,No,Low,12,1502,11,15.4,23,11,1.9,1.9,22,NA,Yes,34.3,Poor,High
LOC0815,Pune Railway Station,Railway Station,Pune,Maharashtra,18.662722,73.918524,Public,63,19,2,Yes,No,Yes,No,Yes,No,No,Yes,78.2,Poor,Average,Medium,No,No,No,No,Yes,High,12,16616,63,123.4,11,5,2.2,2.7,21,NA,Partial,41.6,Poor,High
LOC0816,Delhi Grand Mall,Mall,Delhi,Delhi,28.569847,77.075315,Private,7,7,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,90.5,Poor,Average,High,Yes,Yes,No,Yes,Yes,Low,12,4247,9,117.9,8,2,3.9,4,6,Average,Yes,100,Excellent,Low
LOC0817,Kanpur Medical Center,Hospital,Kanpur,Uttar Pradesh,26.471026,80.303987,Public,22,13,7,No,Yes,No,No,Yes,No,Yes,Yes,70.9,Good,Average,Medium,No,Yes,No,Yes,Yes,Low,7,2791,14,87.6,17,3,3.5,3,22,Poor,Yes,71.3,Average,Medium
LOC0818,Thane Tehsil Office,Government Office,Thane,Maharashtra,19.216541,73.112881,Public,59,26,1,No,No,No,No,No,No,No,No,77.9,Average,Poor,Medium,Yes,No,No,Yes,Yes,High,6,2894,15,31.7,16,4,2.7,3,18,NA,No,20.5,Poor,High
LOC0819,Hyderabad Junction,Railway Station,Hyderabad,Telangana,17.398231,78.338465,Public,83,22,2,No,Yes,No,No,No,Yes,Yes,No,,Poor,Poor,Low,Yes,No,No,Yes,Yes,High,26,17384,62,105,12,5,2,2.1,16,Poor,Partial,17.3,Poor,High
LOC0820,Jaipur City Hospital,Hospital,Jaipur,Rajasthan,27.044673,75.741342,Public,9,9,6,No,Yes,Yes,No,No,Yes,No,Yes,92.6,Good,Average,Medium,Yes,No,No,No,Yes,Medium,33,1633,16,61.8,14,0,2.7,1.9,20,Good,Yes,84.7,Good,Low
LOC0821,Guwahati International Airport,Airport,Guwahati,Assam,26.073289,91.631552,Public,20,3,3,No,Yes,Yes,Yes,No,Yes,Yes,No,85.4,Good,Good,Medium,No,No,No,No,Yes,Medium,16,17844,76,161.7,3,2,3.2,3.3,13,Good,Yes,92.3,Excellent,Low
LOC0822,Chennai City Park,Park,Chennai,Tamil Nadu,13.045402,80.297233,Public,20,20,1,No,Yes,No,No,No,No,No,No,82.7,Average,Poor,Medium,No,No,No,Yes,Yes,Medium,11,897,2,15.1,19,4,3.1,2.6,17,Poor,No,30.9,Poor,High
LOC0823,Kanpur Tehsil Office,Government Office,Kanpur,Uttar Pradesh,26.598171,80.254346,Public,76,30,3,Yes,No,No,No,No,No,No,No,89.1,Good,Average,Medium,No,Yes,Yes,Yes,Yes,Low,23,2897,9,41.6,24,11,1.7,1.6,14,NA,No,42.3,Poor,High
LOC0824,Lucknow Bus Depot,Bus Stop,Lucknow,Uttar Pradesh,26.819696,80.914638,Public,19,7,1,Yes,No,No,No,No,No,No,No,81.8,Average,Average,Medium,No,No,No,Yes,No,High,13,2925,10,14.6,24,14,2.5,2.3,7,NA,Partial,35.4,Poor,High
LOC0825,Patna Heritage Fort,Tourist Attraction,Patna,Bihar,25.489802,85.211037,Public,179,46,1,No,No,Yes,No,No,No,No,Yes,78.1,Poor,Poor,Low,No,Yes,No,Yes,Yes,Low,8,2859,11,21.6,12,6,1,1,23,NA,No,8.9,Poor,High
LOC0826,Chennai Heritage Fort,Tourist Attraction,Chennai,Tamil Nadu,13.106697,80.283889,Public,94,23,1,No,No,No,No,Yes,No,No,No,69.7,Poor,Good,High,No,No,No,No,Yes,Low,11,1739,6,36.6,29,10,2.5,2.4,1,NA,No,25.5,Poor,High
LOC0827,Coimbatore Public Garden,Park,Coimbatore,Tamil Nadu,11.008358,76.845839,Public,42,11,1,No,No,Yes,No,No,Yes,No,No,91,Poor,Good,Low,No,No,No,No,Yes,Medium,18,2401,6,22.3,11,3,3.1,3.4,7,NA,Yes,45.9,Poor,High
LOC0828,Kochi Multispeciality Hospital,Hospital,Kochi,Kerala,9.787641,76.244409,Private,3,3,2,Yes,No,Yes,Yes,Yes,Yes,No,No,85.4,Poor,Average,High,Yes,No,No,Yes,No,Low,20,4529,32,150,9,1,4.1,3.9,12,NA,Yes,83.6,Good,Low
LOC0829,Nashik College of Engineering,College,Nashik,Maharashtra,20.018607,73.645916,Public,33,9,2,Yes,No,Yes,Yes,Yes,No,Yes,No,94.6,Poor,Poor,Low,Yes,No,No,No,Yes,Low,29,4981,26,33.3,17,4,2.9,2.7,20,NA,Partial,49.5,Poor,High
LOC0830,Hyderabad Degree College,College,Hyderabad,Telangana,17.310435,78.591472,Public,39,17,1,Yes,Yes,No,Yes,No,No,No,No,80,Poor,Average,Low,Yes,Yes,No,Yes,Yes,High,29,1082,7,39.5,17,6,2.8,2.9,5,Good,Yes,55.8,Average,High
LOC0831,Patna City Hospital,Hospital,Patna,Bihar,25.642134,85.019065,Public,58,17,7,Yes,Yes,No,Yes,No,No,No,No,80.3,Poor,Poor,Medium,Yes,No,No,No,Yes,Low,19,3069,14,94.8,10,4,2.4,2.1,10,Average,Yes,52.3,Poor,High
LOC0832,Chennai City Bus Stop,Bus Stop,Chennai,Tamil Nadu,12.972456,80.174834,Public,6,6,1,No,No,No,No,No,No,No,No,81.3,Good,Poor,Medium,Yes,No,No,Yes,No,Low,14,2875,15,,15,0,3.1,3.1,11,NA,No,42.4,Poor,High
LOC0833,Thane Lake View Point,Tourist Attraction,Thane,Maharashtra,19.141182,72.955966,Public,181,48,1,No,No,No,No,No,Yes,Yes,No,62.8,Poor,Average,Medium,Yes,No,No,Yes,No,Low,10,615,7,17.1,19,3,2.4,2.3,10,NA,Partial,34,Poor,High
LOC0834,Surat Bus Depot,Bus Stop,Surat,Gujarat,21.129335,72.832855,Public,16,16,1,No,No,No,No,No,No,No,No,70.7,Average,Good,Low,Yes,No,No,Yes,No,High,7,1320,2,11.3,18,4,2.3,1.9,23,NA,No,21.6,Poor,High
LOC0835,Kochi Medical Center,Hospital,Kochi,Kerala,10.002881,76.279473,Public,25,19,7,Yes,Yes,No,No,Yes,No,No,Yes,79.7,Good,Good,Medium,Yes,No,No,No,Yes,Medium,30,1945,11,90,14,0,3.7,3.6,12,Good,Partial,86.5,Good,Low
LOC0836,Ahmedabad Domestic Airport,Airport,Ahmedabad,Gujarat,23.014606,72.602432,Public,7,7,4,Yes,Yes,No,No,Yes,Yes,Yes,Yes,71,Good,Good,Low,Yes,Yes,No,Yes,No,Medium,8,11326,55,220,6,1,3.6,3.8,18,Average,Partial,85.3,Good,Medium
LOC0837,Mumbai City Hospital,Hospital,Mumbai,Maharashtra,18.965724,72.906843,Private,30,14,2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,95.7,Good,Average,Medium,Yes,Yes,No,No,Yes,Medium,19,1645,13,68.9,11,1,3.5,3.7,23,Good,Yes,100,Excellent,Low
LOC0838,Nashik Domestic Airport,Airport,Nashik,Maharashtra,20.052181,73.681214,Private,10,2,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,97.7,Good,Poor,High,Yes,Yes,No,Yes,Yes,Medium,24,14829,63,201.7,11,1,3.5,3.7,16,Good,No,100,Excellent,Low
LOC0839,Jaipur Junction,Railway Station,Jaipur,Rajasthan,26.779007,75.69283,Public,62,27,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,100.2,Poor,Average,Low,Yes,Yes,No,Yes,No,Medium,16,7706,35,86.9,9,4,2.8,2.8,22,Poor,Partial,69.5,Average,High
LOC0840,Bhopal Airport Terminal,Airport,Bhopal,Madhya Pradesh,23.14048,77.3685,Private,29,11,6,Yes,No,Yes,No,Yes,No,No,Yes,93.9,Average,Poor,Medium,No,Yes,No,Yes,Yes,Low,35,15257,63,189.6,6,0,3.1,3.3,20,NA,Yes,69.8,Average,Medium
LOC0841,Surat Lake View Point,Tourist Attraction,Surat,Gujarat,21.037126,72.711018,Private,143,34,1,Yes,No,No,No,No,Yes,No,Yes,75.9,Poor,Average,Low,No,No,No,Yes,Yes,High,23,1266,2,27.7,16,12,1.4,1.3,1,NA,No,17.1,Poor,High
LOC0842,Mysuru General Hospital,Hospital,Mysuru,Karnataka,12.390144,76.779899,Private,47,20,7,Yes,Yes,No,No,Yes,Yes,No,Yes,75.8,Average,Good,High,No,No,Yes,Yes,Yes,Medium,9,4649,25,90.1,3,3,3,2.7,8,Average,No,77.2,Good,Low
LOC0843,Nashik Municipal Office,Government Office,Nashik,Maharashtra,19.960844,73.667282,Public,67,14,3,No,No,Yes,No,No,No,No,Yes,84.4,Poor,Good,Low,No,Yes,No,Yes,Yes,Low,33,3867,12,33.6,17,7,2.5,2.4,7,NA,Partial,34.3,Poor,High
LOC0844,Lucknow Green Park,Park,Lucknow,Uttar Pradesh,26.985648,80.831653,Private,45,16,1,Yes,Yes,No,No,No,No,No,No,90.8,Poor,Good,Medium,Yes,No,No,No,Yes,Low,7,325,2,12.2,16,1,1.9,2.1,3,Good,Partial,62.5,Average,Medium
LOC0845,Nashik Railway Station,Railway Station,Nashik,Maharashtra,19.877049,73.644162,Public,53,22,3,Yes,Yes,No,Yes,No,No,Yes,No,78.9,Good,Average,High,No,Yes,No,Yes,Yes,High,33,15786,57,85,14,6,1.8,1.6,2,Good,Partial,80.4,Good,Medium
LOC0846,Kanpur College of Engineering,College,Kanpur,Uttar Pradesh,26.369509,80.361647,Public,23,5,3,Yes,Yes,Yes,No,No,Yes,Yes,No,86.8,Good,Average,High,No,No,Yes,No,No,High,31,4241,22,60,7,1,3.2,3.3,16,Good,Partial,88.8,Good,Low
LOC0847,Visakhapatnam Tehsil Office,Government Office,Visakhapatnam,Andhra Pradesh,17.558611,83.074484,Public,72,19,2,No,No,Yes,No,No,No,No,Yes,79.1,Poor,Good,High,Yes,No,Yes,Yes,No,Low,36,4463,18,58.1,6,5,3.7,3.9,21,NA,Yes,55.6,Average,Medium
LOC0848,Patna Grand Mall,Mall,Patna,Bihar,25.601792,85.221692,Public,9,9,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,96.3,Good,Good,Low,Yes,Yes,No,Yes,Yes,High,6,10960,45,111.5,10,2,2.2,2.6,1,Average,Yes,100,Excellent,Medium
LOC0849,Lucknow Grand Mall,Mall,Lucknow,Uttar Pradesh,26.938248,80.983977,Public,10,10,3,Yes,Yes,Yes,No,No,No,No,Yes,87.6,Average,Poor,Medium,Yes,Yes,No,Yes,No,Low,30,8088,26,134.9,10,3,3.7,3.6,20,Good,No,64.8,Average,Medium
LOC0850,Pune Central Park,Park,Pune,Maharashtra,18.525661,73.823994,Public,30,12,1,No,Yes,Yes,Yes,No,No,No,Yes,82.5,Poor,Average,Medium,Yes,Yes,Yes,No,Yes,Low,2,1859,7,26.3,15,1,1.2,1.2,4,Poor,No,51.2,Poor,High
LOC0851,Visakhapatnam Public Garden,Park,Visakhapatnam,Andhra Pradesh,17.674333,83.158626,Public,2,2,1,No,Yes,No,No,Yes,No,No,No,78.4,Average,Poor,Medium,Yes,No,Yes,No,No,Medium,19,2940,7,18.6,17,3,2.4,2.3,5,Poor,Yes,47.8,Poor,High
LOC0852,Udaipur Junction,Railway Station,Udaipur,Rajasthan,24.477362,73.655619,Public,31,10,1,Yes,No,Yes,No,No,No,Yes,No,98.6,Poor,Average,Medium,Yes,No,No,Yes,No,Medium,40,5239,25,77.8,19,5,2.9,2.8,11,NA,Yes,56.9,Average,Medium
LOC0853,Chandigarh Temple Complex,Tourist Attraction,Chandigarh,Chandigarh,30.871147,76.922023,Public,116,38,1,No,No,No,Yes,No,No,No,No,72.3,Poor,Poor,Low,No,No,No,No,No,Low,4,2032,6,22.3,15,4,1.5,1.1,10,NA,Yes,13.6,Poor,High
LOC0854,Mysuru Airport Terminal,Airport,Mysuru,Karnataka,12.427553,76.57444,Public,29,17,6,Yes,Yes,Yes,No,Yes,Yes,No,Yes,95.9,Average,Average,Medium,Yes,No,Yes,Yes,Yes,High,39,12402,55,125.6,14,5,3.2,3.3,1,Good,Yes,88.2,Good,Medium
LOC0855,Indore Heritage Fort,Tourist Attraction,Indore,Madhya Pradesh,22.69047,75.886514,Public,19,18,1,No,No,No,Yes,Yes,No,No,No,70,Poor,Poor,Medium,Yes,No,No,Yes,No,Low,4,1430,14,22.2,19,3,2.4,2.3,2,NA,Partial,35.4,Poor,High
LOC0856,Chennai Medical Center,Hospital,Chennai,Tamil Nadu,12.947613,80.232178,Private,39,20,5,Yes,No,Yes,Yes,No,Yes,No,Yes,96.8,Poor,Good,Medium,Yes,No,No,Yes,Yes,Low,24,2430,13,98.9,17,3,2.7,2.7,15,NA,Yes,75.4,Good,Medium
LOC0857,Ahmedabad International Airport,Airport,Ahmedabad,Gujarat,22.944948,72.626447,Public,23,6,4,Yes,Yes,Yes,No,Yes,Yes,No,No,94,Poor,Good,Medium,Yes,No,No,Yes,Yes,Low,19,9233,50,176.3,10,1,2.3,1.7,7,Good,Partial,81.5,Good,Medium
LOC0858,Jaipur Government College,College,Jaipur,Rajasthan,26.808183,75.858563,Public,14,14,1,Yes,Yes,Yes,Yes,No,Yes,No,No,98.9,Poor,Good,Medium,Yes,Yes,No,No,Yes,Low,11,586,2,28,19,2,2.7,2.1,13,Poor,Partial,77.9,Good,Medium
LOC0859,Jaipur Bus Stand,Bus Stop,Jaipur,Rajasthan,27.058374,75.653026,Public,37,17,1,No,No,No,Yes,No,Yes,No,No,80.3,Good,Poor,High,No,No,Yes,Yes,No,Medium,11,662,3,10.7,17,6,3,3,16,NA,Partial,54.9,Poor,High
LOC0860,Chennai Airport Terminal,Airport,Chennai,Tamil Nadu,13.186108,80.180364,Public,16,16,4,Yes,No,Yes,No,No,Yes,No,Yes,91.4,Average,Good,High,Yes,Yes,No,Yes,No,High,23,12579,61,243.6,10,9,3,3.7,14,NA,Yes,78.3,Good,Medium
LOC0861,Guwahati Collectorate Office,Government Office,Guwahati,Assam,26.254932,91.765076,Public,43,26,2,Yes,No,No,No,No,No,Yes,No,82.3,Poor,Good,High,No,No,No,Yes,No,Low,24,4541,17,42.9,16,4,1.7,2.1,8,NA,Partial,50.9,Poor,High
LOC0862,Nashik Junction,Railway Station,Nashik,Maharashtra,19.86699,73.745706,Public,79,16,3,Yes,No,No,No,No,No,No,No,86.1,Average,Poor,Low,Yes,No,No,Yes,No,High,9,6026,28,38.3,14,4,2.3,2.4,3,NA,No,19.5,Poor,High
LOC0863,Bhopal Collectorate Office,Government Office,Bhopal,Madhya Pradesh,23.214912,77.305691,Private,59,13,3,Yes,No,Yes,No,Yes,No,No,No,79.1,Average,Average,Low,Yes,No,No,Yes,No,Low,33,2536,17,40.5,19,0,3.4,3.5,15,NA,Yes,57.3,Average,Medium
LOC0864,Nagpur Domestic Airport,Airport,Nagpur,Maharashtra,21.050647,79.123504,Private,22,4,6,Yes,Yes,Yes,No,Yes,Yes,No,Yes,90.6,Good,Average,Low,Yes,No,No,No,Yes,Low,18,13558,58,177.1,5,2,4.4,4.6,11,Good,Yes,96.7,Excellent,Medium
LOC0865,Nagpur Lake View Point,Tourist Attraction,Nagpur,Maharashtra,21.175106,79.158394,Public,35,6,1,No,No,Yes,Yes,No,No,No,Yes,86.6,Poor,Good,Low,No,No,No,Yes,Yes,Medium,11,814,3,16.4,17,5,3.4,3.3,21,NA,No,35.4,Poor,High
LOC0866,Hyderabad Government College,College,Hyderabad,Telangana,17.374281,78.575917,Public,40,7,2,Yes,No,No,Yes,No,No,No,No,80.4,Average,Poor,Medium,Yes,No,No,Yes,Yes,Medium,10,4761,14,27.4,16,5,2.3,2.2,3,NA,No,41.4,Poor,High
LOC0867,Kanpur International Airport,Airport,Kanpur,Uttar Pradesh,26.568162,80.302002,Private,6,6,3,Yes,Yes,Yes,Yes,No,Yes,No,Yes,102.7,Good,Good,Low,Yes,No,No,Yes,No,Low,25,18423,80,196.5,1,1,3.5,3.4,10,Average,Yes,100,Excellent,Medium
