Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority
LOC0313,Bengaluru Tehsil Office,3,1,6,13.015931,77.712435,1,47,18.0,3,0,0,0,1,1,0,0,1,77.8,0,1,1,1,0,0,1,1,2,22.0,3305,10.0,46.7,15.0,5,3.0,3.2,0.0,1,0,45.5,Poor,High
LOC0314,Nashik International Airport,0,18,9,20.026105,73.722676,1,16,2.0,6,1,0,1,0,1,1,1,0,95.8,2,2,2,1,0,1,1,0,2,32.0,4977,26.0,111.2,2.0,1,4.3,4.0,0.0,1,2,72.4,Average,Medium
LOC0315,Mumbai Grand Mall,5,15,9,18.986284,72.782446,0,4,4.0,6,1,1,1,1,0,1,1,1,102.6,2,0,2,1,0,1,0,0,2,28.0,15361,57.0,161.3,10.0,0,4.9,4.9,14.0,1,2,97.2,Excellent,Medium
LOC0316,Guwahati Domestic Airport,0,7,1,26.121687,91.84048,1,18,10.0,3,1,1,1,0,1,0,0,0,96.0,2,0,0,1,0,0,1,0,1,19.0,19722,86.0,238.5,1.0,1,3.6,3.5,19.0,1,0,74.9,Average,Medium
LOC0317,Delhi Heritage Fort,8,6,4,28.755726,77.110591,1,10,7.0,1,0,0,0,0,1,0,0,0,83.5,1,0,2,0,1,0,1,1,1,17.0,2295,13.0,30.1,22.0,6,1.5,1.0,21.0,1,0,44.4,Poor,High
LOC0318,Chennai City Hospital,4,4,11,13.153924,80.375965,1,32,15.0,3,1,1,1,0,1,0,1,0,90.4,2,1,2,1,1,0,0,1,1,28.0,1226,5.0,98.5,15.0,3,1.9,2.5,4.0,1,2,82.1,Good,Medium
LOC0319,Thane Grand Mall,5,22,9,19.076888,73.047988,0,19,17.0,2,1,1,1,0,1,1,1,1,92.9,1,2,1,1,1,1,1,1,1,44.0,14472,64.0,115.0,8.0,1,4.9,5.0,11.0,0,1,93.8,Excellent,Medium
LOC0320,Kochi Tehsil Office,3,12,7,10.02116,76.403928,1,52,27.0,1,0,0,0,0,0,0,1,0,82.4,2,1,0,0,0,0,1,0,2,28.0,2505,7.0,24.9,15.0,4,2.0,2.6,13.0,1,1,39.4,Poor,High
LOC0321,Hyderabad Government College,2,8,12,17.402892,78.456197,1,29,5.0,2,1,0,1,0,0,0,0,0,92.2,0,0,2,0,0,0,1,1,0,11.0,597,3.0,47.1,16.0,8,2.8,2.7,1.0,1,0,46.8,Poor,High
LOC0322,Lucknow Grand Mall,5,14,13,26.811224,80.802293,0,11,6.0,4,1,1,1,1,1,0,1,0,100.1,1,0,1,1,0,1,1,1,1,16.0,7214,25.0,132.4,12.0,3,3.1,3.1,22.0,1,2,96.3,Excellent,Medium
LOC0323,Hyderabad Airport Terminal,0,8,12,17.49208,78.435974,1,12,12.0,5,1,1,0,1,0,1,1,1,83.7,1,1,2,1,1,1,1,1,1,44.0,9297,41.0,189.5,7.0,2,3.0,3.1,23.0,0,2,100.0,Excellent,Low
LOC0324,Hyderabad Airport Terminal,0,8,12,17.404718,78.372857,0,8,6.0,6,1,1,1,0,1,1,0,1,102.9,0,0,2,1,1,0,1,0,2,9.0,10364,49.0,230.1,1.0,0,3.6,3.3,21.0,1,2,97.3,Excellent,Low
LOC0325,Visakhapatnam Institute of Technology,2,25,0,17.70345,83.284047,0,28,13.0,2,1,1,0,1,0,1,0,1,88.5,1,1,1,1,1,1,0,1,2,17.0,1585,4.0,42.0,22.0,3,2.7,2.6,1.0,0,1,82.7,Good,Medium
LOC0326,Indore Railway Station,7,9,8,22.681634,75.733304,1,49,14.0,2,0,1,1,0,0,1,0,0,89.1,1,2,1,1,0,0,1,0,2,17.0,14592,55.0,111.2,15.0,3,3.2,3.0,21.0,1,0,46.9,Poor,High
LOC0327,Patna Grand Mall,5,19,2,25.61849,85.044856,0,22,7.0,4,0,1,1,1,0,1,1,1,89.4,2,0,0,1,1,0,1,1,0,44.0,18856,84.0,162.9,10.0,4,3.7,3.5,15.0,2,2,76.2,Good,Medium
LOC0328,Patna Medical Center,4,19,2,25.736687,85.270924,0,26,22.0,7,1,0,0,1,0,1,1,1,83.6,0,1,2,1,1,1,0,1,1,13.0,997,7.0,100.9,9.0,0,4.0,4.3,4.0,1,2,91.7,Excellent,Low
LOC0329,Jaipur Grand Mall,5,10,10,26.901405,75.722415,0,8,2.0,6,1,1,1,0,1,1,1,1,89.5,0,0,2,1,1,0,1,1,2,10.0,10526,46.0,174.7,3.0,0,3.6,3.5,16.0,2,1,88.2,Good,Low
LOC0330,Nashik Plaza Mall,5,18,9,19.93029,73.841851,1,3,3.0,5,1,1,0,1,0,0,0,0,75.4,0,2,1,1,1,0,0,1,1,8.0,15440,67.0,156.0,6.0,2,3.9,3.7,11.0,1,1,65.8,Average,Medium
LOC0331,Coimbatore Plaza Mall,5,5,11,10.907534,76.91575,0,17,17.0,5,1,1,1,0,1,1,1,0,93.5,1,0,1,1,1,0,0,0,2,19.0,17005,66.0,144.2,6.0,2,4.2,4.2,18.0,0,2,92.9,Excellent,Medium
LOC0332,Jaipur Botanical Garden,8,10,10,27.003544,75.759834,1,23,17.0,1,0,1,1,1,1,0,0,1,94.3,2,0,1,1,0,0,0,1,0,6.0,566,3.0,23.5,13.0,5,2.8,2.7,12.0,0,1,53.1,Poor,High
LOC0333,Kochi Airport Terminal,0,12,7,10.000022,76.253814,1,8,8.0,4,1,0,1,1,1,0,0,1,82.8,2,1,0,1,1,0,1,0,1,28.0,18117,77.0,227.5,4.0,1,4.0,3.9,17.0,1,2,87.8,Good,Low
LOC0334,Chennai Institute of Technology,2,4,11,13.100065,80.172302,0,59,17.0,3,1,1,1,1,0,0,0,0,90.0,2,0,0,1,1,1,1,1,2,14.0,3988,12.0,58.9,14.0,2,2.9,2.3,20.0,2,1,72.2,Average,Medium
LOC0335,Nagpur City Park,6,17,9,21.28096,79.077643,1,21,10.0,1,0,1,0,1,0,0,0,0,82.7,0,0,2,1,0,0,0,0,0,18.0,612,2.0,16.7,19.0,9,2.7,2.1,19.0,0,1,46.3,Poor,High
LOC0336,Indore City Bus Stop,1,9,8,22.703448,75.771324,1,7,7.0,1,0,0,1,1,0,0,0,0,91.9,2,0,0,0,0,0,1,0,0,11.0,701,9.0,9.9,24.0,7,1.9,2.0,19.0,1,1,43.5,Poor,High
LOC0337,Coimbatore Municipal Office,3,5,11,10.883037,76.839544,1,43,12.0,1,0,0,0,0,0,1,0,1,79.7,2,0,2,1,0,0,0,1,0,17.0,3750,15.0,37.9,14.0,5,2.6,2.4,7.0,1,0,29.3,Poor,High
LOC0338,Patna Domestic Airport,0,19,2,25.686217,85.085509,1,1,1.0,3,1,1,0,1,1,0,1,1,85.2,1,1,2,1,1,1,1,0,0,31.0,5364,28.0,145.0,7.0,3,4.0,4.3,22.0,0,1,96.2,Excellent,Medium
LOC0339,Patna City Bus Stop,1,19,2,25.479052,85.060093,1,19,4.0,1,0,0,0,0,0,0,0,0,81.3,0,0,1,0,0,0,1,0,0,14.0,2264,12.0,13.8,17.0,10,2.9,3.0,23.0,1,1,21.5,Poor,High
LOC0340,Mumbai Bus Depot,1,15,9,19.025577,72.783636,1,39,19.0,1,0,0,0,0,1,0,0,0,72.5,0,2,0,1,0,0,1,0,1,5.0,2194,7.0,15.3,23.0,7,2.2,2.4,4.0,1,1,35.9,Poor,High
LOC0341,Thiruvananthapuram Government College,2,23,7,8.514066,76.972986,1,34,18.0,1,1,0,1,0,1,1,0,1,96.0,2,1,0,1,1,0,1,1,0,18.0,4410,23.0,46.2,22.0,6,2.7,2.8,16.0,1,2,73.5,Average,Medium
LOC0342,Kolkata Tehsil Office,3,13,14,22.52367,88.279093,1,28,10.0,3,1,0,1,1,1,0,1,0,96.3,1,0,0,0,1,1,1,1,0,22.0,3204,14.0,38.6,20.0,6,3.7,3.4,10.0,1,1,88.8,Good,Medium
LOC0343,Nashik Municipal Office,3,18,9,20.146425,73.716723,1,34,16.0,2,1,0,0,0,0,1,0,0,77.0,0,0,0,1,0,0,1,1,2,36.0,2641,14.0,41.7,25.0,6,2.8,3.3,8.0,1,2,62.6,Average,Medium
LOC0344,Delhi Government College,2,6,4,28.693598,77.160803,0,13,13.0,1,1,0,1,0,0,0,1,1,84.5,2,1,2,1,1,1,0,1,0,10.0,844,4.0,63.0,13.0,5,3.8,3.7,12.0,1,0,56.5,Average,High
LOC0345,Chandigarh Public Garden,6,3,3,30.766167,76.738266,1,25,10.0,1,1,0,1,0,0,1,0,1,85.7,0,0,0,0,0,0,1,1,1,6.0,476,2.0,8.0,14.0,4,1.7,2.0,15.0,1,0,60.3,Average,Medium
LOC0346,Udaipur Junction,7,24,10,24.534784,73.737874,1,64,27.0,2,1,0,1,1,0,1,1,0,96.1,0,0,0,1,1,0,1,0,0,24.0,16905,70.0,121.1,15.0,8,2.2,2.1,15.0,1,0,65.4,Average,Medium
LOC0347,Hyderabad Health Centre,4,8,12,17.515084,78.615963,1,26,4.0,2,1,1,1,1,0,1,1,1,98.4,1,1,1,0,1,1,1,0,2,24.0,727,6.0,75.1,14.0,2,3.8,3.7,12.0,0,2,100.0,Excellent,Medium
LOC0348,Thane City Park,6,22,9,19.276421,73.073964,1,12,7.0,1,0,0,1,1,0,0,0,1,85.4,0,2,2,1,1,1,0,1,1,19.0,1514,6.0,17.8,17.0,4,2.0,1.9,6.0,1,2,57.3,Average,Medium
LOC0349,Kochi Bus Stand,1,12,7,9.79373,76.154002,1,3,3.0,1,0,0,0,0,0,0,0,0,74.2,1,0,2,0,0,0,1,0,0,4.0,1881,10.0,15.5,18.0,8,1.9,1.8,18.0,1,0,29.1,Poor,High
LOC0350,Kolkata Central Park,6,13,14,22.570303,88.384573,1,8,5.0,1,0,1,0,0,0,0,0,0,80.6,2,2,1,0,0,1,1,0,2,8.0,505,7.0,11.1,13.0,2,3.2,3.3,20.0,0,2,32.3,Poor,High
LOC0351,Lucknow District Office,3,14,13,26.975463,80.913128,1,24,22.0,1,1,1,0,0,0,0,1,1,75.5,0,0,1,1,1,1,1,1,1,10.0,4126,15.0,50.2,24.0,5,1.9,1.9,19.0,0,0,53.6,Poor,High
LOC0352,Jaipur City Bus Stop,1,10,10,26.984606,75.880977,1,6,6.0,1,0,0,1,0,0,0,0,1,87.6,2,2,1,0,0,0,1,1,2,18.0,368,2.0,7.2,22.0,5,3.7,3.0,17.0,1,1,25.7,Poor,High
LOC0353,Guwahati District Office,3,7,1,26.145271,91.810245,1,42,13.0,1,0,1,0,0,0,0,1,1,70.4,0,1,1,1,0,0,0,1,1,26.0,3987,17.0,40.5,16.0,5,2.1,2.0,11.0,0,1,47.0,Poor,High
LOC0354,Guwahati Tehsil Office,3,7,1,26.102535,91.677849,1,24,9.0,1,0,0,0,0,1,0,0,0,78.9,0,1,0,1,1,1,1,1,1,25.0,754,3.0,27.1,17.0,1,3.1,2.5,18.0,1,1,64.6,Average,Low
LOC0355,Thane Plaza Mall,5,22,9,19.27574,73.093062,0,5,5.0,6,0,1,1,0,1,1,1,1,87.1,1,0,0,1,1,1,1,0,2,27.0,6335,23.0,130.8,14.0,2,3.7,3.8,22.0,1,2,100.0,Excellent,Low
LOC0356,Nashik Collectorate Office,3,18,9,19.977998,73.688254,1,69,25.0,3,1,1,0,1,0,0,0,0,78.3,1,0,2,1,0,0,0,1,2,28.0,3979,10.0,40.5,6.0,3,1.6,1.6,14.0,0,1,67.7,Average,Medium
LOC0357,Bengaluru Railway Station,7,1,6,12.82547,77.592749,1,30,6.0,2,0,0,1,0,0,1,0,0,88.4,1,0,0,0,0,0,0,1,0,29.0,12394,45.0,69.2,25.0,8,2.7,3.0,23.0,1,0,46.3,Poor,High
LOC0358,Kochi City Centre Mall,5,12,7,9.880883,76.256081,0,12,12.0,5,1,1,1,0,1,1,0,0,94.2,0,0,1,1,0,0,1,1,0,23.0,9285,35.0,162.0,1.0,2,3.6,3.4,8.0,2,2,74.8,Average,Medium
LOC0359,Surat Municipal Office,3,21,5,21.215398,72.877587,1,41,8.0,1,0,1,1,1,0,0,1,0,95.1,0,1,2,0,0,0,0,1,0,17.0,1031,3.0,20.6,11.0,7,2.6,2.9,9.0,2,2,65.0,Average,Medium
LOC0360,Bengaluru City Park,6,1,6,12.911842,77.70369,1,28,9.0,1,0,0,1,0,1,0,0,1,95.8,1,2,2,1,0,0,1,1,1,16.0,2892,9.0,27.0,17.0,6,2.6,2.8,15.0,1,1,56.7,Average,Medium
LOC0361,Delhi Public Garden,6,6,4,28.730348,77.224598,1,15,6.0,1,0,1,1,0,0,0,1,0,89.3,1,0,2,1,0,0,1,1,2,15.0,704,3.0,19.3,21.0,4,3.2,3.2,14.0,2,2,68.8,Average,Medium
LOC0362,Mumbai City Centre Mall,5,15,9,19.190711,72.9444,0,1,1.0,7,1,1,1,0,0,0,0,1,94.3,0,1,0,1,1,1,1,1,0,30.0,15963,55.0,187.4,6.0,3,2.6,2.3,4.0,0,2,92.3,Excellent,Low
LOC0363,Lucknow Multispeciality Hospital,4,14,13,26.697177,80.819775,0,20,11.0,3,0,1,1,0,0,0,0,1,89.7,0,1,0,1,1,0,1,1,1,29.0,525,6.0,105.6,14.0,2,3.3,3.1,16.0,0,2,81.0,Good,Low
LOC0364,Hyderabad Central Station,7,8,12,17.291563,78.404755,1,10,8.0,2,1,1,1,1,0,1,1,0,97.7,0,0,2,1,0,0,1,1,2,5.0,17713,69.0,104.4,9.0,3,3.1,3.1,5.0,2,1,85.9,Good,Low
LOC0365,Kolkata Institute of Technology,2,13,14,22.688561,88.476755,1,23,7.0,3,0,0,1,0,1,0,0,0,87.7,2,0,0,0,1,0,1,1,1,17.0,515,4.0,38.6,9.0,2,4.0,4.3,11.0,1,1,58.3,Average,Medium
LOC0366,Visakhapatnam Bus Stand,1,25,0,17.552423,83.246852,1,24,21.0,1,0,0,0,1,0,0,0,0,85.3,0,0,2,1,0,0,1,1,0,20.0,2426,11.0,12.3,20.0,13,2.0,2.1,13.0,1,1,35.5,Poor,High
LOC0367,Nagpur Plaza Mall,5,17,9,21.032739,79.03988,0,20,18.0,4,0,1,0,1,0,0,1,1,67.3,0,1,2,1,0,0,1,1,0,20.0,13137,47.0,139.1,5.0,2,3.3,3.4,14.0,0,2,71.7,Average,Medium
LOC0368,Visakhapatnam Railway Station,7,25,0,17.758265,83.070906,1,87,16.0,2,0,0,1,0,0,0,0,1,88.5,2,0,2,1,0,0,0,0,0,8.0,11097,48.0,86.7,17.0,3,2.1,2.0,17.0,1,2,32.0,Poor,High
LOC0369,Delhi Central Station,7,6,4,28.725317,77.149804,1,12,4.0,3,1,0,1,0,0,0,1,0,94.4,2,0,0,1,0,1,0,1,0,41.0,17159,69.0,111.7,10.0,3,1.9,1.9,23.0,1,0,51.3,Poor,High
LOC0370,Kochi Multispeciality Hospital,4,12,7,9.996455,76.167491,0,48,10.0,6,0,0,1,0,0,1,0,0,92.2,2,1,0,0,1,0,1,1,0,27.0,1903,13.0,109.9,21.0,13,2.8,2.8,10.0,1,2,49.7,Poor,High
LOC0371,Nashik Government College,2,18,9,20.044036,73.931036,1,6,6.0,1,1,1,1,0,0,0,1,0,97.4,1,1,0,1,0,0,1,1,2,37.0,1646,9.0,53.1,7.0,1,3.7,3.7,11.0,0,2,100.0,Excellent,Low
LOC0372,Mysuru District Office,3,16,6,12.436382,76.745733,1,33,17.0,2,1,1,1,0,0,0,0,0,90.3,0,0,2,1,1,1,0,0,2,35.0,3465,18.0,45.3,8.0,4,2.0,2.1,19.0,1,0,64.3,Average,Medium
LOC0373,Kochi Central Station,7,12,7,9.855273,76.348956,1,62,29.0,3,0,0,0,1,1,0,0,1,65.3,2,2,1,1,0,1,1,1,0,44.0,10485,48.0,85.6,17.0,8,2.2,2.0,12.0,1,1,18.8,Poor,High
LOC0374,Visakhapatnam City Park,6,25,0,17.824635,83.222246,1,49,27.0,1,1,0,0,0,0,0,0,1,87.0,0,1,2,1,0,0,0,0,1,12.0,2792,15.0,27.4,12.0,3,3.4,3.6,14.0,1,1,57.5,Average,Medium
LOC0375,Nagpur College of Engineering,2,17,9,21.119913,79.117298,0,29,16.0,3,1,1,1,1,1,1,0,1,85.9,1,2,2,1,0,0,1,1,0,25.0,785,6.0,60.0,22.0,9,3.1,3.3,8.0,2,2,77.0,Good,High
LOC0376,Pune Bus Stand,1,20,9,18.646648,73.765872,1,15,15.0,1,1,1,1,0,0,0,1,0,93.4,0,0,0,0,0,0,1,1,0,6.0,1646,6.0,10.4,16.0,3,3.2,3.3,21.0,0,0,69.3,Average,Medium
LOC0377,Kolkata Grand Mall,5,13,14,22.669964,88.44759,0,19,11.0,2,1,1,1,0,1,1,1,1,96.0,2,1,0,1,1,1,1,0,0,15.0,13722,50.0,169.0,12.0,4,2.5,2.3,23.0,1,2,92.3,Excellent,Medium
LOC0378,Thiruvananthapuram Grand Mall,5,23,7,8.458092,76.9513,0,10,10.0,2,0,1,1,1,0,1,1,1,86.1,2,2,0,1,0,0,1,1,0,17.0,15206,58.0,135.5,13.0,8,3.7,3.6,15.0,0,2,66.6,Average,High
LOC0379,Visakhapatnam Grand Mall,5,25,0,17.684715,83.299484,0,8,8.0,6,0,1,1,0,0,0,0,1,87.2,2,0,0,1,0,0,0,1,0,31.0,6268,17.0,141.9,17.0,2,3.8,3.5,10.0,0,1,58.5,Average,Medium
LOC0380,Delhi Temple Complex,8,6,4,28.608321,77.108553,1,70,14.0,1,0,0,0,0,0,0,1,0,69.7,2,0,2,0,0,0,1,1,1,14.0,2960,10.0,24.7,19.0,10,3.3,3.8,3.0,1,2,32.3,Poor,High
LOC0381,Surat Shopping Mall,5,21,5,21.186944,72.733633,0,15,13.0,4,1,1,1,0,0,1,1,0,100.2,0,0,2,1,0,0,1,0,2,12.0,14776,58.0,193.8,6.0,1,2.6,2.3,4.0,2,1,77.7,Good,Low
LOC0382,Coimbatore Collectorate Office,3,5,11,10.912056,77.09495,1,26,14.0,2,0,0,1,0,0,0,1,1,90.8,0,2,1,1,0,0,0,1,1,39.0,3842,10.0,50.0,21.0,2,3.9,4.1,3.0,1,1,47.7,Poor,High
LOC0383,Lucknow Bus Stand,1,14,13,26.887518,80.852437,1,22,8.0,1,0,0,1,0,0,0,0,0,79.6,0,0,2,1,1,0,1,0,0,24.0,639,6.0,9.8,11.0,1,2.8,3.1,7.0,1,1,49.4,Poor,High
LOC0384,Chennai Airport Terminal,0,4,11,13.068051,80.291099,1,6,6.0,5,0,1,1,1,0,0,1,1,88.4,1,1,0,1,0,0,1,1,2,12.0,11386,57.0,196.8,5.0,3,3.7,3.5,14.0,1,2,100.0,Excellent,Low
LOC0385,Bengaluru Health Centre,4,1,6,13.00126,77.568469,0,42,23.0,2,1,0,0,0,1,0,0,0,82.2,2,0,2,0,0,0,0,1,2,35.0,2692,20.0,111.5,12.0,1,2.3,2.4,16.0,1,2,46.6,Poor,High
LOC0386,Nagpur Domestic Airport,0,17,9,21.001295,79.019097,1,9,9.0,4,1,0,1,0,1,0,0,0,98.6,0,2,0,1,1,0,0,1,2,29.0,18753,73.0,159.3,9.0,4,3.1,2.3,20.0,1,2,69.4,Average,Medium
LOC0387,Thiruvananthapuram Shopping Mall,5,23,7,8.595276,76.887079,0,17,13.0,6,1,0,1,0,0,1,0,0,99.8,1,0,0,1,1,0,0,1,0,19.0,8640,31.0,210.5,1.0,3,4.1,4.3,8.0,1,1,85.5,Good,Low
LOC0388,Chennai City Bus Stop,1,4,11,13.034581,80.157377,1,18,13.0,1,0,0,0,1,0,0,0,0,74.9,2,0,2,1,0,0,0,1,1,16.0,2737,14.0,19.4,13.0,5,1.0,1.1,22.0,1,2,35.6,Poor,High
LOC0389,Chennai International Airport,0,4,11,12.971939,80.171394,0,1,1.0,7,1,1,1,1,0,1,1,1,98.4,1,0,2,1,1,0,0,1,0,35.0,6056,29.0,177.7,2.0,5,3.1,3.4,23.0,0,1,97.0,Excellent,Medium
LOC0390,Visakhapatnam City Bus Stop,1,25,0,17.571558,83.289715,1,27,7.0,1,0,0,0,0,0,0,0,1,76.3,0,0,2,0,0,0,1,0,1,3.0,2007,11.0,15.0,23.0,7,2.4,2.4,11.0,1,0,32.6,Poor,High
LOC0391,Pune General Hospital,4,20,9,18.483692,73.758835,0,41,16.0,3,0,1,0,0,1,0,0,0,71.7,0,1,0,1,1,1,0,1,1,15.0,4335,19.0,127.0,11.0,3,4.1,3.6,16.0,0,1,70.2,Average,Low
LOC0392,Mumbai City Centre Mall,5,15,9,19.015827,72.762806,0,18,9.0,3,1,1,0,1,0,1,0,0,82.0,0,1,2,1,1,0,0,1,0,23.0,9321,38.0,177.2,7.0,2,4.0,4.4,21.0,1,2,87.1,Good,Medium
LOC0393,Nagpur Central Station,7,17,9,21.118748,79.038142,1,88,14.0,1,1,0,0,0,0,0,0,1,75.5,1,0,1,0,1,0,0,1,2,32.0,11725,50.0,106.0,15.0,7,1.9,2.5,14.0,1,0,36.3,Poor,High
LOC0394,Delhi Municipal Office,3,6,4,28.783942,76.968724,1,26,19.0,1,0,1,0,1,0,0,0,0,80.3,2,2,1,0,0,0,1,0,1,39.0,3174,13.0,30.7,12.0,3,2.4,2.5,13.0,0,1,32.2,Poor,High
LOC0395,Kolkata Collectorate Office,3,13,14,22.696477,88.291468,1,67,13.0,3,0,0,1,0,0,0,0,0,87.5,0,1,2,1,0,1,0,1,2,13.0,4178,12.0,55.9,22.0,3,2.1,2.4,18.0,1,2,47.9,Poor,Medium
LOC0396,Kanpur Junction,7,11,13,26.522164,80.376542,1,15,15.0,2,1,1,1,0,0,1,0,0,91.1,2,0,1,1,1,0,1,1,0,10.0,15667,67.0,112.9,8.0,0,4.1,4.0,1.0,0,1,68.6,Average,High
LOC0397,Coimbatore Railway Station,7,5,11,11.060184,76.974073,1,39,13.0,1,0,0,1,0,1,0,0,0,87.1,1,1,0,1,0,0,1,1,1,38.0,3917,20.0,89.6,22.0,6,2.4,2.4,9.0,1,1,66.2,Average,Medium
LOC0398,Patna Tehsil Office,3,19,2,25.705426,85.102929,1,36,12.0,1,0,1,1,0,0,0,0,0,83.3,2,0,1,1,0,1,1,1,1,33.0,4459,24.0,34.8,8.0,5,2.6,2.9,17.0,2,1,37.3,Poor,High
LOC0399,Mumbai Green Park,6,15,9,18.974339,72.997402,1,29,6.0,1,0,1,1,0,0,1,0,0,86.9,0,1,1,1,1,0,0,1,1,22.0,1961,7.0,17.8,20.0,3,1.8,1.8,21.0,2,1,51.7,Poor,High
LOC0400,Chennai Railway Station,7,4,11,12.974357,80.28229,1,79,23.0,2,0,0,1,0,0,1,0,0,81.6,0,2,1,0,0,1,1,0,0,14.0,12125,48.0,61.8,15.0,7,2.0,2.4,8.0,1,0,15.8,Poor,High
LOC0401,Pune Temple Complex,8,20,9,18.525178,73.758844,0,197,48.0,1,0,0,0,0,0,0,0,0,72.8,0,2,2,1,0,0,0,1,0,5.0,2065,11.0,34.2,24.0,15,1.4,1.6,19.0,1,1,5.2,Poor,High
LOC0402,Visakhapatnam Municipal Office,3,25,0,17.551393,83.157252,1,70,29.0,1,0,0,1,1,0,0,0,0,86.6,0,1,1,1,1,0,0,0,2,11.0,3662,12.0,51.3,16.0,5,2.6,2.5,12.0,1,1,44.3,Poor,High
LOC0403,Guwahati District Office,3,7,1,26.134599,91.785636,1,73,19.0,2,1,1,0,0,0,0,1,0,83.9,0,1,2,0,0,1,1,1,0,27.0,4003,14.0,35.0,18.0,5,2.9,3.1,8.0,0,0,53.7,Poor,High
LOC0404,Jaipur Botanical Garden,8,10,10,26.784352,75.878385,1,30,21.0,1,1,1,0,1,0,1,0,0,73.1,1,2,0,1,1,0,1,0,1,8.0,1770,10.0,22.5,20.0,2,1.8,2.0,4.0,0,1,77.0,Good,Low
LOC0405,Indore Bus Stand,1,9,8,22.600132,75.786356,1,8,8.0,1,1,0,0,0,0,0,0,0,93.5,0,0,0,1,0,0,1,0,0,6.0,2635,11.0,14.2,17.0,9,3.2,3.0,21.0,1,1,53.5,Poor,High
LOC0406,Thane General Hospital,4,22,9,19.306682,73.096648,0,33,6.0,4,1,1,1,0,1,0,0,1,99.9,1,1,0,1,0,0,0,1,1,32.0,4398,20.0,112.6,6.0,1,3.5,2.9,4.0,0,2,100.0,Excellent,Low
LOC0407,Hyderabad Tehsil Office,3,8,12,17.53214,78.615637,1,79,21.0,2,0,0,1,1,0,0,0,0,87.6,1,0,1,0,0,0,1,1,2,13.0,2422,16.0,43.2,18.0,8,3.0,2.9,13.0,1,1,43.8,Poor,High
LOC0408,Hyderabad Government College,2,8,12,17.296048,78.583151,0,6,6.0,2,1,0,1,0,0,0,1,1,87.9,1,1,1,1,0,1,1,1,0,15.0,2150,8.0,60.1,17.0,3,3.4,3.5,14.0,1,0,63.1,Average,Medium
LOC0409,Kochi General Hospital,4,12,7,9.972017,76.160637,0,18,9.0,2,1,1,1,1,0,1,1,0,91.3,1,0,0,0,1,1,0,1,2,38.0,2690,16.0,92.4,19.0,1,4.4,4.5,2.0,1,2,100.0,Excellent,Low
LOC0410,Bhopal Green Park,6,2,8,23.158651,77.500951,1,28,13.0,1,0,0,0,0,0,1,0,0,79.2,0,2,1,0,0,1,0,1,1,12.0,1201,9.0,16.1,13.0,3,3.6,4.0,11.0,1,2,38.3,Poor,High
LOC0411,Hyderabad Lake View Point,8,8,12,17.253106,78.421218,1,52,21.0,1,1,0,1,1,0,0,0,0,91.3,2,0,2,0,0,0,0,1,0,20.0,2159,8.0,29.3,17.0,7,2.5,2.4,1.0,1,1,48.0,Poor,High
LOC0412,Thane Green Park,6,22,9,19.199259,72.972493,1,24,4.0,1,0,1,0,0,1,0,0,1,81.8,2,1,1,0,0,0,0,1,2,15.0,1656,5.0,15.1,23.0,3,1.0,1.0,0.0,0,1,38.5,Poor,High
LOC0413,Coimbatore Institute of Technology,2,5,11,11.006359,76.998078,0,26,20.0,2,1,0,0,1,1,0,1,0,82.9,0,0,2,1,0,1,0,1,0,20.0,1962,7.0,51.8,16.0,3,3.0,3.3,10.0,1,2,68.4,Average,Medium
LOC0414,Bengaluru Bus Stand,1,1,6,13.083337,77.447962,1,11,4.0,1,1,0,1,0,0,0,1,0,98.0,2,2,0,0,0,0,1,0,2,5.0,2863,21.0,22.7,19.0,2,2.6,2.8,4.0,1,2,57.3,Average,Medium
LOC0415,Delhi City Hospital,4,6,4,28.602697,76.969908,1,28,16.0,4,0,0,1,1,1,1,1,0,91.8,2,1,2,1,0,0,0,1,2,26.0,2455,12.0,110.1,7.0,1,3.4,3.5,0.0,1,2,76.3,Good,Medium
LOC0416,Lucknow Temple Complex,8,14,13,26.93805,80.918464,1,8,8.0,1,1,0,0,1,0,0,0,1,82.5,0,0,2,1,1,0,1,1,1,18.0,1382,3.0,18.2,15.0,2,2.3,2.2,8.0,1,1,68.1,Average,Medium
LOC0417,Mumbai Collectorate Office,3,15,9,18.94568,72.921574,1,32,17.0,1,0,0,0,0,0,0,0,0,74.5,2,1,2,1,1,0,0,1,0,16.0,2423,10.0,41.5,13.0,2,3.1,3.2,9.0,1,1,36.0,Poor,High
